e,t,price,sampled prices,conv rates,expected revenues,budgets,real clicks,real buys,real_revenue
27,9,280.0,"[220.0, 280.0, 100.0]",0.3853182624875682,[1000703.32171444 1464972.37120783  694036.32962565],"[22, 58, 10]","[1660, 12065, 99]","[383, 4661, 9]",1414840.0
27,10,280.0,"[100.0, 280.0, 220.0]",0.38509870889794867,[ 808988.10256032 1431318.00846149  624332.18529164],"[24, 56, 10]","[2197, 11613, 526]","[554, 4403, 66]",1406440.0
27,11,280.0,"[100.0, 280.0, 100.0]",0.385422194140882,[ 833235.88848305 1457816.27479406  701670.72500686],"[22, 58, 10]","[2251, 12112, 34]","[574, 4703, 2]",1478120.0
27,12,280.0,"[100.0, 280.0, 160.0]",0.38521257738504566,[ 105425.50162237 1433140.02026202  662554.75617116],"[22, 58, 10]","[1945, 11852, 577]","[449, 4627, 80]",1443680.0
27,13,280.0,"[220.0, 280.0, 100.0]",0.3856626425088634,[1049327.21341599 1431464.52961852  905589.13196221],"[22, 58, 10]","[1753, 12353, 517]","[398, 4734, 83]",1460200.0
27,14,280.0,"[220.0, 280.0, 100.0]",0.3877843109530971,[1047786.41830642 1447150.05132161  809439.68146548],"[24, 56, 10]","[2350, 11473, 155]","[585, 4394, 19]",1399440.0
27,15,280.0,"[220.0, 280.0, 100.0]",0.38672201801905964,[1062032.42133077 1446633.28362784   17198.02907584],"[22, 58, 10]","[1710, 11641, 208]","[425, 4511, 26]",1389360.0
27,16,280.0,"[220.0, 280.0, 160.0]",0.3844325042687386,[1003036.59749747 1452185.0874369   469159.02859024],"[22, 58, 10]","[1655, 12173, 437]","[404, 4683, 55]",1439760.0
27,17,280.0,"[220.0, 280.0, 100.0]",0.38630250354221884,[1006804.20979565 1461746.52593867  -29002.3378347 ],"[22, 58, 10]","[1989, 12073, 1]","[498, 4773, 1]",1476160.0
27,18,280.0,"[220.0, 280.0, 100.0]",0.3858026980703713,[1009508.45013402 1450311.38656479  139570.21383082],"[22, 58, 10]","[1753, 11623, 586]","[398, 4502, 66]",1390480.0
27,19,280.0,"[100.0, 280.0, 160.0]",0.38534320660496374,[ 360877.99699124 1431747.39869497  646276.4000009 ],"[22, 58, 10]","[1823, 12293, 282]","[418, 4742, 33]",1454040.0
27,20,280.0,"[220.0, 280.0, 220.0]",0.3876325800064199,[1009104.91259868 1461768.46432443  628434.29544222],"[22, 58, 10]","[1663, 11885, 200]","[410, 4554, 32]",1398880.0
27,21,280.0,"[220.0, 280.0, 100.0]",0.38561967170844696,[1020243.98715346 1428905.86189417  868212.46133817],"[24, 56, 10]","[2320, 11578, 152]","[555, 4438, 18]",1403080.0
27,22,280.0,"[220.0, 280.0, 100.0]",0.38625772166570094,[ 982100.17411707 1443275.68507006  -29351.42209411],"[22, 58, 10]","[1513, 12097, 609]","[365, 4633, 74]",1420160.0
27,23,280.0,"[220.0, 280.0, 160.0]",0.3839107007721855,[ 984713.76332475 1420401.94182191  624510.68193194],"[22, 58, 10]","[1740, 12204, 173]","[462, 4676, 20]",1444240.0
27,24,280.0,"[100.0, 280.0, 100.0]",0.38675191212251303,[ 206306.90346902 1440996.46488907 1255530.75963079],"[22, 58, 10]","[2180, 11936, 77]","[522, 4595, 10]",1435560.0
27,25,280.0,"[220.0, 280.0, 100.0]",0.38545967488312516,[1051900.6235669  1435849.75931357 1182641.86833279],"[22, 58, 10]","[2122, 12221, 519]","[503, 4706, 55]",1473920.0
27,26,280.0,"[220.0, 280.0, 220.0]",0.3863450060081608,[1041514.33444126 1440231.00673548  478269.82110913],"[22, 58, 10]","[1579, 11942, 471]","[364, 4616, 63]",1412040.0
27,27,280.0,"[220.0, 280.0, 100.0]",0.3866545667564453,[1046406.62073264 1467124.02607325  200886.29865339],"[24, 56, 10]","[2293, 11456, 592]","[552, 4350, 75]",1393560.0
27,28,280.0,"[100.0, 280.0, 160.0]",0.38384305372323496,[ 658477.12491873 1431023.81555049  530093.08779446],"[24, 56, 10]","[1809, 11509, 515]","[424, 4409, 68]",1372280.0
27,29,280.0,"[220.0, 280.0, 100.0]",0.38540656474619217,[ 981188.80051196 1444666.19222053  496828.79465403],"[22, 58, 10]","[1955, 11833, 232]","[474, 4545, 36]",1415400.0
27,30,280.0,"[220.0, 280.0, 160.0]",0.3852486578552448,[1006996.84375722 1456009.9012423   628709.98279067],"[22, 58, 10]","[1469, 12288, 385]","[383, 4806, 53]",1467760.0
27,31,280.0,"[220.0, 280.0, 220.0]",0.3859485950606727,[ 997699.13067105 1422819.90989295  500268.27034559],"[20, 58, 12]","[1644, 12235, 297]","[416, 4658, 38]",1431360.0
27,32,280.0,"[220.0, 280.0, 100.0]",0.38530001828362237,[1005530.14483189 1434999.32821884  683355.14669392],"[22, 58, 10]","[2019, 12281, 600]","[491, 4828, 82]",1512280.0
27,33,280.0,"[220.0, 280.0, 220.0]",0.3866795086119041,[1045074.4568959  1457850.4527009   659052.92253781],"[22, 58, 10]","[1693, 11921, 420]","[407, 4589, 64]",1416800.0
